date_time	max_temp	min_temp	avg_temp	precip_water	snow	snow_ice_depth
3/17/2013	77	46	61.5	0	0	0
3/16/2013	79	56	67.5	0	0	NULL
3/15/2013	68	26	47	0	0	NULL
3/14/2013	54	29	41.5	0	0	NULL
3/13/2013	59	33	46	0	0	NULL
3/12/2013	70	45	57.5	0.68	0	NULL
3/11/2013	70	45	57.5	0.15	0	0
3/10/2013	67	36	51.5	0	0	0
3/9/2013	63	31	47	0	0	0
3/8/2013	58	23	40.5	0	0	0
3/7/2013	56	24	40	0	0	0
3/6/2013	50	31	40.5	0.0001	0.001	0
3/5/2013	57	38	47.5	0.37	0	0
3/4/2013	55	21	38	0	0	0
3/3/2013	47	21	34	0	0	0
3/2/2013	46	31	38.5	0.18	0.001	0
3/1/2013	48	26	37	0	0	0
2/28/2013	51	32	41.5	0	0	0
2/27/2013	57	35	46	0	0	0
2/26/2013	45	33	39	1.16	0	0
2/25/2013	44	39	41.5	0	0	0
2/24/2013	66	42	54	0.0001	0	0
2/23/2013	43	37	40	0.43	0	0
2/22/2013	46	37	41.5	0.27	0.001	0
2/21/2013	58	29	43.5	0.0001	0	0
2/20/2013	55	26	40.5	0	0	0
2/19/2013	48	36	42	0.26	0	0
2/18/2013	54	20	37	0	0	0
2/17/2013	42	21	31.5	0	0	3
2/16/2013	47	25	36	0.22	2.7	0
2/15/2013	62	26	44	0	0	0
2/14/2013	52	27	39.5	0	0	0
2/13/2013	48	36	42	0.05	0	0
2/12/2013	60	41	50.5	0.07	0	0
2/11/2013	60	49	54.5	0.14	0	0
2/10/2013	57	32	44.5	0.12	0	0
2/9/2013	62	23	42.5	0	0	0
2/8/2013	61	39	50	0.02	0	0
2/7/2013	50	39	44.5	0.72	0	0
2/6/2013	65	32	48.5	0	0	0
2/5/2013	66	36	51	0	0	0
2/4/2013	50	25	37.5	0	0	0
2/3/2013	56	31	43.5	0	0	0
2/2/2013	48	23	35.5	0.0001	0	0
2/1/2013	42	25	33.5	0	0	0
1/31/2013	51	35	43	0.03	0	0
1/30/2013	77	51	64	0.83	0	0
1/29/2013	72	40	56	0	0	0
1/28/2013	50	34	42	0.02	0	0
1/27/2013	45	27	36	0	0	0
1/26/2013	47	22	34.5	0	0	0
1/25/2013	27	21	24	0.11	0.001	0
1/24/2013	51	27	39	0	0	0
1/23/2013	47	19	33	0	0	0
1/22/2013	44	26	35	0	0	0
1/21/2013	61	26	43.5	0	0	0
1/20/2013	65	34	49.5	0	0	0
1/19/2013	54	23	38.5	0	0	0
1/18/2013	49	30	39.5	0	0	0
1/17/2013	52	35	43.5	2.38	0.001	0
1/16/2013	51	42	46.5	0.17	0	0
1/15/2013	64	43	53.5	0.05	0	0
1/14/2013	68	60	64	0.14	0	0
1/13/2013	75	53	64	0	0	0
1/12/2013	73	48	60.5	0.0001	0	0
1/11/2013	54	48	51	0.03	0	0
1/10/2013	70	44	57	0.03	0	0
1/9/2013	65	36	50.5	0.0001	0	0
1/8/2013	54	25	39.5	0	0	0
1/7/2013	53	26	39.5	0	0	0
1/6/2013	52	35	43.5	0.01	0	0
1/5/2013	50	22	36	0.0001	0	0
1/4/2013	51	22	36.5	0	0	0
1/3/2013	46	31	38.5	0.0001	0	0
1/2/2013	50	46	48	0.14	0	0
1/1/2013	50	45	47.5	0.35	0	0
12/31/2012	53	26	39.5	0	0	0
12/30/2012	48	24	36	0	0	0
12/29/2012	53	36	44.5	0.28	0	0
12/28/2012	45	29	37	0	0	0
12/27/2012	52	32	42	0	0	0
12/26/2012	53	40	46.5	1.72	0	0
12/25/2012	57	46	51.5	0.0001	0	0
12/24/2012	50	44	47	0.38	0	0
12/23/2012	55	21	38	0	0	0
12/22/2012	56	27	41.5	0	0	0
12/21/2012	46	37	41.5	0	0	0
12/20/2012	56	37	46.5	0.67	0	0
12/19/2012	67	35	51	0	0	0
12/18/2012	60	38	49	0	0	0
12/17/2012	58	52	55	0.18	0	0
12/16/2012	58	49	53.5	0.37	0	0
12/15/2012	59	33	46	0	0	0
12/14/2012	59	23	41	0	0	0
12/13/2012	54	38	46	0	0	0
12/12/2012	48	42	45	0.05	0	0
12/11/2012	61	44	52.5	0	0	0
12/10/2012	69	56	62.5	0.1	0	0
12/9/2012	66	54	60	0.06	0	0
12/8/2012	69	47	58	0	0	0
12/7/2012	54	47	50.5	0.0001	0	0
12/6/2012	52	46	49	0	0	0
12/5/2012	69	47	58	0.03	0	0
12/4/2012	74	49	61.5	0	0	0
12/3/2012	73	45	59	0	0	0
12/2/2012	69	42	55.5	0	0	0
12/1/2012	66	35	50.5	0	0	0
11/30/2012	64	28	46	0	0	0
11/29/2012	57	24	40.5	0	0	0
11/28/2012	58	33	45.5	0	0	0
11/27/2012	58	45	51.5	0.03	0	0
11/26/2012	65	27	46	0	0	0
11/25/2012	53	21	37	0	0	0
11/24/2012	56	30	43	0	0	0
11/23/2012	66	29	47.5	0	0	0
11/22/2012	65	31	48	0	0	0
11/21/2012	64	33	48.5	0	0	0
11/20/2012	62	37	49.5	0	0	0
11/19/2012	64	45	54.5	0	0	0
11/18/2012	56	43	49.5	0	0	0
11/17/2012	58	34	46	0	0	0
11/16/2012	58	30	44	0	0	0
11/15/2012	48	32	40	0.45	0	0
11/14/2012	53	32	42.5	0	0	0
11/13/2012	63	40	51.5	0.15	0	0
11/12/2012	73	55	64	0.02	0	0
11/11/2012	72	40	56	0	0	0
11/10/2012	72	31	51.5	0	0	0
11/9/2012	68	28	48	0	0	0
11/8/2012	66	36	51	0	0	0
11/7/2012	55	29	42	0	0	0
11/6/2012	49	33	41	0	0	0
11/5/2012	60	39	49.5	0	0	0
11/4/2012	64	44	54	0.0001	0	0
11/3/2012	69	33	51	0	0	0
11/2/2012	72	33	52.5	0	0	0
11/1/2012	62	34	48	0	0	0
10/31/2012	61	36	48.5	0	0	0
10/30/2012	53	43	48	0.0001	0	0
10/29/2012	54	42	48	0.0001	0	0
10/28/2012	69	49	59	0	0	0
10/27/2012	73	60	66.5	0	0	0
10/26/2012	77	55	66	0	0	0
10/25/2012	79	47	63	0	0	0
10/24/2012	81	46	63.5	0	0	0
10/23/2012	78	44	61	0	0	0
10/22/2012	77	39	58	0	0	0
10/21/2012	70	40	55	0	0	0
10/20/2012	71	44	57.5	0	0	0
10/19/2012	71	51	61	0	0	0
10/18/2012	77	50	63.5	0.15	0	0
10/17/2012	72	44	58	0	0	0
10/16/2012	70	42	56	0	0	0
10/15/2012	77	51	64	0.14	0	0
10/14/2012	74	44	59	0	0	0
10/13/2012	68	45	56.5	0	0	0
10/12/2012	76	44	60	0	0	0
10/11/2012	68	45	56.5	0	0	0
10/10/2012	73	46	59.5	0	0	0
10/9/2012	59	46	52.5	0.0001	0	0
10/8/2012	54	46	50	0.0001	0	0
10/7/2012	62	53	57.5	0.3	0	0
10/6/2012	83	56	69.5	0.15	0	0
10/5/2012	81	55	68	0	0	0
10/4/2012	81	60	70.5	0.0001	0	0
10/3/2012	80	65	72.5	0.01	0	0
10/2/2012	82	68	75	0.09	0	0
10/1/2012	68	60	64	0.37	0	0
9/30/2012	74	57	65.5	0	0	0
9/29/2012	73	63	68	0.17	0	0
9/28/2012	85	57	71	0.44	0	0
9/27/2012	84	53	68.5	0	0	0
9/26/2012	81	56	68.5	0	0	0
9/25/2012	77	46	61.5	0	0	0
9/24/2012	73	50	61.5	0	0	0
9/23/2012	78	53	65.5	0	0	0
9/22/2012	85	64	74.5	0	0	0
9/21/2012	82	54	68	0	0	0
9/20/2012	78	54	66	0	0	0
9/19/2012	76	59	67.5	0	0	0
9/18/2012	76	63	69.5	0.54	0	0
9/17/2012	78	66	72	0.4	0	0
9/16/2012	76	67	71.5	0.03	0	0
9/15/2012	86	59	72.5	0	0	0
9/14/2012	82	56	69	0	0	0
9/13/2012	81	53	67	0	0	0
9/12/2012	81	58	69.5	0	0	0
9/11/2012	78	61	69.5	0	0	0
9/10/2012	81	52	66.5	0	0	0
9/9/2012	80	58	69	0.0001	0	0
9/8/2012	90	67	78.5	1.02	0	0
9/7/2012	89	70	79.5	0	0	0
9/6/2012	87	71	79	0.01	0	0
9/5/2012	85	72	78.5	0	0	0
9/4/2012	84	72	78	0.89	0	0
9/3/2012	90	70	80	0.68	0	0
9/2/2012	93	71	82	0.0001	0	0
9/1/2012	94	71	82.5	0.64	0	0
8/31/2012	92	71	81.5	0	0	0
8/30/2012	85	71	78	0	0	0
8/29/2012	85	73	79	0.0001	0	0
8/28/2012	87	72	79.5	0.0001	0	0
8/27/2012	90	64	77	0	0	0
8/26/2012	88	58	73	0	0	0
8/25/2012	86	58	72	0	0	0
8/24/2012	85	63	74	0	0	0
8/23/2012	85	64	74.5	0	0	0
8/22/2012	84	65	74.5	0.0001	0	0
8/21/2012	83	65	74	0.0001	0	0
8/20/2012	81	67	74	0.03	0	0
8/19/2012	82	68	75	0.46	0	0
8/18/2012	84	65	74.5	0.0001	0	0
8/17/2012	90	63	76.5	0.31	0	0
8/16/2012	87	61	74	0	0	0
8/15/2012	86	63	74.5	0.0001	0	0
8/14/2012	87	66	76.5	0	0	0
8/13/2012	87	64	75.5	0	0	0
8/12/2012	87	66	76.5	0	0	0
8/11/2012	83	67	75	0.03	0	0
8/10/2012	84	70	77	0.0001	0	0
8/9/2012	86	66	76	0.61	0	0
8/8/2012	88	70	79	0.01	0	0
8/7/2012	86	69	77.5	0.16	0	0
8/6/2012	92	73	82.5	1.29	0	0
8/5/2012	90	72	81	0.2	0	0
8/4/2012	91	72	81.5	0	0	0
8/3/2012	93	71	82	0.01	0	0
8/2/2012	96	70	83	0	0	0
8/1/2012	93	69	81	0	0	0
7/31/2012	83	69	76	0.02	0	0
7/30/2012	92	70	81	0	0	0
7/29/2012	92	69	80.5	0	0	0
7/28/2012	96	72	84	0	0	0
7/27/2012	97	74	85.5	0.0001	0	0
7/26/2012	96	73	84.5	0	0	0
7/25/2012	93	72	82.5	0.05	0	0
7/24/2012	95	73	84	0	0	0
7/23/2012	94	74	84	0.03	0	0
7/22/2012	93	72	82.5	0	0	0
7/21/2012	90	72	81	0	0	0
7/20/2012	93	72	82.5	0.41	0	0
7/19/2012	93	70	81.5	0	0	0
7/18/2012	94	72	83	0	0	0
7/17/2012	94	68	81	0.0001	0	0
7/16/2012	94	70	82	0.91	0	0
7/15/2012	92	72	82	0.04	0	0
7/14/2012	90	73	81.5	1.04	0	0
7/13/2012	87	69	78	0.1	0	0
7/12/2012	81	67	74	0.0001	0	0
7/11/2012	85	68	76.5	0.83	0	0
7/10/2012	89	71	80	0.18	0	0
7/9/2012	96	74	85	0.09	0	0
7/8/2012	101	78	89.5	0	0	0
7/7/2012	99	73	86	0	0	0
7/6/2012	97	68	82.5	0	0	0
7/5/2012	100	70	85	0.0001	0	0
7/4/2012	96	69	82.5	0.0001	0	0
7/3/2012	97	70	83.5	0	0	0
7/2/2012	93	68	80.5	0.28	0	0
7/1/2012	104	72	88	0.0001	0	0
6/30/2012	104	72	88	0	0	0
6/29/2012	104	66	85	0	0	0
6/28/2012	96	58	77	0	0	0
6/27/2012	86	56	71	0	0	0
6/26/2012	83	58	70.5	0	0	0
6/25/2012	92	68	80	0.0001	0	0
6/24/2012	89	68	78.5	0.08	0	0
6/23/2012	91	66	78.5	0	0	0
6/22/2012	94	69	81.5	0.0001	0	0
6/21/2012	93	68	80.5	0	0	0
6/20/2012	93	69	81	0.0001	0	0
6/19/2012	91	66	78.5	0	0	0
6/18/2012	87	65	76	0	0	0
6/17/2012	83	56	69.5	0	0	0
6/16/2012	82	63	72.5	0	0	0
6/15/2012	83	64	73.5	0	0	0
6/14/2012	82	66	74	0	0	0
6/13/2012	88	66	77	0.0001	0	0
6/12/2012	85	66	75.5	0.09	0	0
6/11/2012	79	69	74	0.2	0	0
6/10/2012	81	65	73	0.01	0	0
6/9/2012	87	55	71	0	0	0
6/8/2012	84	57	70.5	0	0	0
6/7/2012	81	58	69.5	0	0	0
6/6/2012	73	57	65	0.52	0	0
6/5/2012	76	62	69	0.07	0	0
6/4/2012	85	59	72	0.0001	0	0
6/3/2012	83	55	69	0	0	0
6/2/2012	77	57	67	0	0	0
6/1/2012	83	64	73.5	0.05	0	0
5/31/2012	89	60	74.5	0	0	0
5/30/2012	88	65	76.5	0.0001	0	0
5/29/2012	85	70	77.5	0.03	0	0
5/28/2012	87	70	78.5	0.0001	0	0
5/27/2012	85	65	75	0.0001	0	0
5/26/2012	89	64	76.5	0	0	0
5/25/2012	90	63	76.5	0	0	0
5/24/2012	85	64	74.5	0	0	0
5/23/2012	81	60	70.5	0.0001	0	0
5/22/2012	83	60	71.5	0.41	0	0
5/21/2012	85	60	72.5	0	0	0
5/20/2012	83	53	68	0	0	0
5/19/2012	78	54	66	0	0	0
5/18/2012	78	63	70.5	0	0	0
5/17/2012	82	60	71	0	0	0
5/16/2012	83	62	72.5	1.06	0	0
5/15/2012	81	61	71	0.03	0	0
5/14/2012	75	64	69.5	1.29	0	0
5/13/2012	71	54	62.5	0.33	0	0
5/12/2012	75	50	62.5	0	0	0
5/11/2012	75	48	61.5	0	0	0
5/10/2012	74	50	62	0	0	0
5/9/2012	72	55	63.5	0.36	0	0
5/8/2012	78	63	70.5	2.41	0	0
5/7/2012	80	63	71.5	0	0	0
5/6/2012	80	66	73	0	0	0
5/5/2012	87	61	74	0.0001	0	0
5/4/2012	86	64	75	0	0	0
5/3/2012	88	63	75.5	0	0	0
5/2/2012	88	66	77	0	0	0
5/1/2012	86	64	75	0	0	0
4/30/2012	85	65	75	0	0	0
4/29/2012	83	53	68	0	0	0
4/28/2012	68	58	63	0	0	0
4/27/2012	83	57	70	0	0	0
4/26/2012	72	60	66	0.04	0	0
4/25/2012	71	49	60	0.08	0	0
4/24/2012	65	39	52	0	0	0
4/23/2012	58	40	49	0.0001	0	0
4/22/2012	63	44	53.5	0.36	0	0
4/21/2012	79	54	66.5	0.0001	0	0
4/20/2012	72	47	59.5	0	0	0
4/19/2012	68	52	60	0	0	0
4/18/2012	60	53	56.5	0.4	0	0
4/17/2012	83	57	70	0	0	0
4/16/2012	84	56	70	0	0	0
4/15/2012	78	58	68	0	0	0
4/14/2012	75	44	59.5	0	0	0
4/13/2012	70	34	52	0	0	0
4/12/2012	63	33	48	0	0	0
4/11/2012	63	39	51	0	0	0
4/10/2012	76	47	61.5	0	0	0
4/9/2012	74	47	60.5	0	0	0
4/8/2012	77	38	57.5	0	0	0
4/7/2012	70	37	53.5	0	0	0
4/6/2012	65	42	53.5	0.23	0	0
4/5/2012	70	51	60.5	0.25	0	0
4/4/2012	84	57	70.5	0	0	0
4/3/2012	78	58	68	0.28	0	0
4/2/2012	84	54	69	0.01	0	0
4/1/2012	76	49	62.5	0.02	0	0
3/31/2012	77	60	68.5	0.28	0	0
3/30/2012	78	54	66	0.18	0	0
3/29/2012	86	57	71.5	0	0	0
3/28/2012	76	48	62	0	0	0
3/27/2012	65	48	56.5	0	0	0
3/26/2012	80	52	66	0	0	0
3/25/2012	66	52	59	0.0001	0	0
3/24/2012	78	60	69	0.34	0	0
3/23/2012	79	60	69.5	0.12	0	0
3/22/2012	80	61	70.5	0	0	0
3/21/2012	79	59	69	0	0	0
3/20/2012	82	59	70.5	0.0001	0	0
3/19/2012	83	55	69	0	0	0
3/18/2012	75	55	65	0.0001	0	0
3/17/2012	81	54	67.5	0.97	0	0
3/16/2012	82	54	68	0.01	0	0
3/15/2012	84	52	68	0.0001	0	0
3/14/2012	83	57	70	0	0	0
3/13/2012	75	57	66	0.03	0	0
3/12/2012	72	45	58.5	0	0	0
3/11/2012	64	31	47.5	0	0	0
3/10/2012	61	38	49.5	0	0	0
3/9/2012	64	43	53.5	0.27	0	0
3/8/2012	72	47	59.5	0	0	0
3/7/2012	69	36	52.5	0	0	0
3/6/2012	57	24	40.5	0	0	0
3/5/2012	53	32	42.5	0	0	0
3/4/2012	53	34	43.5	0	0	0
3/3/2012	63	51	57	1.48	0	0
3/2/2012	60	49	54.5	0.21	0	0
3/1/2012	80	56	68	0	0	0
2/29/2012	68	54	61	0.06	0	0
2/28/2012	69	39	54	0	0	0
2/27/2012	55	38	46.5	0.01	0	0
2/26/2012	54	25	39.5	0	0	0
2/25/2012	55	35	45	0	0	0
2/24/2012	74	45	59.5	0.04	0	0
2/23/2012	76	46	61	0.08	0	0
2/22/2012	70	37	53.5	0.03	0	0
2/21/2012	58	30	44	0	0	0
2/20/2012	52	28	40	0	0	0
2/19/2012	57	33	45	0.54	0.001	0
2/18/2012	64	40	52	0	0	0
2/17/2012	63	43	53	0	0	0
2/16/2012	54	44	49	0.08	0	0
2/15/2012	65	28	46.5	0	0	0
2/14/2012	54	33	43.5	0.0001	0	0
2/13/2012	51	19	35	0	0	0
2/12/2012	43	18	30.5	0	0	0
2/11/2012	50	24	37	0	0	0
2/10/2012	48	32	40	0	0	0
2/9/2012	49	28	38.5	0	0	0
2/8/2012	53	30	41.5	0.0001	0	0
2/7/2012	59	28	43.5	0	0	0
2/6/2012	47	34	40.5	0	0	0
2/5/2012	56	42	49	0.34	0	0
2/4/2012	51	45	48	0.1	0	0
2/3/2012	59	38	48.5	0	0	0
2/2/2012	71	49	60	0.0001	0	0
2/1/2012	66	45	55.5	0.02	0	0
1/31/2012	66	34	50	0	0	0
1/30/2012	61	29	45	0	0	0
1/29/2012	53	24	38.5	0	0	0
1/28/2012	63	30	46.5	0	0	0
1/27/2012	67	34	50.5	0.15	0	0
1/26/2012	65	49	57	0.0001	0	0
1/25/2012	64	32	48	0	0	0
1/24/2012	59	37	48	0.0001	0	0
1/23/2012	45	37	41	0.12	0	0
1/22/2012	50	37	43.5	0	0	0
1/21/2012	54	46	50	0.48	0	0
1/20/2012	50	31	40.5	0.18	0	0
1/19/2012	47	26	36.5	0	0	0
1/18/2012	55	36	45.5	0.22	0	0
1/17/2012	66	38	52	0.63	0	0
1/16/2012	49	27	38	0	0	0
1/15/2012	50	29	39.5	0	0	0
1/14/2012	47	21	34	0	0	0
1/13/2012	42	26	34	0	0	0
1/12/2012	58	41	49.5	0.0001	0	0
1/11/2012	60	50	55	0.43	0	0
1/10/2012	57	47	52	0.0001	0	0
1/9/2012	48	46	47	0.02	0	0
1/8/2012	58	42	50	0.05	0	0
1/7/2012	71	40	55.5	0.0001	0	0
1/6/2012	65	31	48	0	0	0
1/5/2012	61	28	44.5	0	0	0
1/4/2012	44	16	30	0	0	0
1/3/2012	35	20	27.5	0	0	0
1/2/2012	48	27	37.5	0	0	0
1/1/2012	66	36	51	0	0	0
12/31/2011	64	43	53.5	0	0	0
12/30/2011	59	34	46.5	0.0001	0	0
12/29/2011	53	25	39	0	0	0
12/28/2011	54	31	42.5	0	0	0
12/27/2011	57	41	49	0.95	0	0
12/26/2011	56	33	44.5	0	0	0
12/25/2011	52	33	42.5	0	0	0
12/24/2011	53	34	43.5	0	0	0
12/23/2011	64	45	54.5	0	0	0
12/22/2011	64	60	62	0.21	0	0
12/21/2011	63	53	58	1.28	0	0
12/20/2011	58	40	49	0.05	0	0
12/19/2011	58	31	44.5	0	0	0
12/18/2011	52	28	40	0	0	0
12/17/2011	52	31	41.5	0	0	0
12/16/2011	67	49	58	0.36	0	0
12/15/2011	68	43	55.5	0	0	0
12/14/2011	64	46	55	0	0	0
12/13/2011	66	33	49.5	0	0	0
12/12/2011	52	34	43	0.0001	0	0
12/11/2011	49	28	38.5	0	0	0
12/10/2011	54	34	44	0	0	0
12/9/2011	54	31	42.5	0	0	0
12/8/2011	53	30	41.5	0	0	0
12/7/2011	65	41	53	0.54	0	0
12/6/2011	69	58	63.5	0.0001	0	0
12/5/2011	61	42	51.5	0.02	0	0
12/4/2011	61	32	46.5	0	0	0
12/3/2011	59	31	45	0	0	0
12/2/2011	63	25	44	0	0	0
12/1/2011	58	29	43.5	0	0	0
11/30/2011	56	32	44	0	0	0
11/29/2011	48	38	43	0.25	0	0
11/28/2011	73	48	60.5	0.75	0	0
11/27/2011	69	52	60.5	0	0	0
11/26/2011	70	39	54.5	0	0	0
11/25/2011	67	28	47.5	0	0	0
11/24/2011	66	31	48.5	0	0	0
11/23/2011	69	42	55.5	0.12	0	0
11/22/2011	76	52	64	0.15	0	0
11/21/2011	75	59	67	0.08	0	0
11/20/2011	68	42	55	0	0	0
11/19/2011	58	23	40.5	0	0	0
11/18/2011	51	26	38.5	0	0	0
11/17/2011	58	29	43.5	0.47	0	0
11/16/2011	71	58	64.5	0.29	0	0
11/15/2011	75	61	68	0.0001	0	0
11/14/2011	73	47	60	0	0	0
11/13/2011	60	38	49	0	0	0
11/12/2011	64	31	47.5	0	0	0
11/11/2011	54	32	43	0	0	0
11/10/2011	60	36	48	0.08	0	0
11/9/2011	71	37	54	0	0	0
11/8/2011	71	39	55	0	0	0
11/7/2011	70	37	53.5	0	0	0
11/6/2011	65	38	51.5	0	0	0
11/5/2011	56	37	46.5	0	0	0
11/4/2011	59	49	54	0.28	0	0
11/3/2011	66	32	49	0.87	0	0
11/2/2011	65	32	48.5	0	0	0
11/1/2011	65	32	48.5	0	0	0
10/31/2011	61	35	48	0	0	0
10/30/2011	61	28	44.5	0	0	0
10/29/2011	58	32	45	0.36	0	0
10/28/2011	64	42	53	0.29	0	0
10/27/2011	78	52	65	0	0	0
10/26/2011	76	47	61.5	0	0	0
10/25/2011	76	46	61	0	0	0
10/24/2011	73	43	58	0	0	0
10/23/2011	69	36	52.5	0	0	0
10/22/2011	66	41	53.5	0	0	0
10/21/2011	63	34	48.5	0	0	0
10/20/2011	61	43	52	0	0	0
10/19/2011	69	47	58	0.33	0	0
10/18/2011	81	55	68	1.03	0	0
10/17/2011	84	56	70	0	0	0
10/16/2011	80	42	61	0	0	0
10/15/2011	76	44	60	0	0	0
10/14/2011	75	51	63	0.0001	0	0
10/13/2011	75	61	68	0.03	0	0
10/12/2011	74	59	66.5	0.2	0	0
10/11/2011	67	58	62.5	0.8	0	0
10/10/2011	71	61	66	0.0001	0	0
10/9/2011	77	56	66.5	0	0	0
10/8/2011	75	48	61.5	0	0	0
10/7/2011	76	50	63	0	0	0
10/6/2011	77	49	63	0	0	0
10/5/2011	78	46	62	0	0	0
10/4/2011	76	43	59.5	0	0	0
10/3/2011	71	39	55	0	0	0
10/2/2011	65	41	53	0	0	0
10/1/2011	64	45	54.5	0	0	0
9/30/2011	81	53	67	0	0	0
9/29/2011	83	59	71	0	0	0
9/28/2011	83	65	74	0	0	0
9/27/2011	86	68	77	0.51	0	0
9/26/2011	84	64	74	0.01	0	0
9/25/2011	79	65	72	1.14	0	0
9/24/2011	83	68	75.5	0.35	0	0
9/23/2011	81	67	74	1.09	0	0
9/22/2011	79	65	72	0.12	0	0
9/21/2011	75	68	71.5	0.46	0	0
9/20/2011	76	60	68	0.0001	0	0
9/19/2011	71	56	63.5	0	0	0
9/18/2011	69	54	61.5	0	0	0
9/17/2011	64	54	59	0.0001	0	0
9/16/2011	66	55	60.5	0.0001	0	0
9/15/2011	88	65	76.5	0	0	0
9/14/2011	90	61	75.5	0	0	0
9/13/2011	89	61	75	0	0	0
9/12/2011	87	62	74.5	0	0	0
9/11/2011	88	56	72	0	0	0
9/10/2011	85	57	71	0	0	0
9/9/2011	84	58	71	0	0	0
9/8/2011	80	57	68.5	0	0	0
9/7/2011	73	59	66	0	0	0
9/6/2011	86	63	74.5	0.17	0	0
9/5/2011	83	71	77	1.62	0	0
9/4/2011	89	70	79.5	0.02	0	0
9/3/2011	89	67	78	0	0	0
9/2/2011	96	68	82	0.06	0	0
9/1/2011	92	63	77.5	0	0	0
8/31/2011	90	65	77.5	0	0	0
8/30/2011	87	67	77	0	0	0
8/29/2011	89	64	76.5	0	0	0
8/28/2011	91	60	75.5	0	0	0
8/27/2011	92	71	81.5	0	0	0
8/26/2011	90	72	81	0.0001	0	0
8/25/2011	91	69	80	0	0	0
8/24/2011	90	64	77	0	0	0
8/23/2011	86	64	75	0	0	0
8/22/2011	91	67	79	0	0	0
8/21/2011	91	71	81	0	0	0
8/20/2011	89	71	80	0.05	0	0
8/19/2011	91	64	77.5	0	0	0
8/18/2011	87	65	76	0	0	0
8/17/2011	90	62	76	0	0	0
8/16/2011	87	61	74	0	0	0
8/15/2011	85	65	75	0	0	0
8/14/2011	85	68	76.5	0.11	0	0
8/13/2011	86	70	78	0.69	0	0
8/12/2011	88	67	77.5	0.0001	0	0
8/11/2011	89	68	78.5	1.29	0.001	0
8/10/2011	93	69	81	0	0	0
8/9/2011	92	71	81.5	0	0	0
8/8/2011	97	72	84.5	0.5	0	0
8/7/2011	95	73	84	0.0001	0	0
8/6/2011	92	75	83.5	0.04	0	0
8/5/2011	83	74	78.5	2.5	0	0
8/4/2011	97	73	85	0	0	0
8/3/2011	98	68	83	0.0001	0	0
8/2/2011	96	68	82	0	0	0
8/1/2011	94	73	83.5	0	0	0
7/31/2011	91	72	81.5	0.02	0	0
7/30/2011	101	73	87	1.64	0	0
7/29/2011	100	70	85	0	0	0
7/28/2011	97	74	85.5	0	0	0
7/27/2011	98	69	83.5	0	0	0
7/26/2011	94	71	82.5	0	0	0
7/25/2011	97	73	85	0.0001	0	0
7/24/2011	98	74	86	0.0001	0	0
7/23/2011	98	74	86	0	0	0
7/22/2011	98	76	87	0	0	0
7/21/2011	97	74	85.5	0	0	0
7/20/2011	97	74	85.5	0	0	0
7/19/2011	94	68	81	0	0	0
7/18/2011	90	68	79	0	0	0
7/17/2011	86	67	76.5	0	0	0
7/16/2011	80	66	73	0	0	0
7/15/2011	78	65	71.5	0.08	0	0
7/14/2011	88	71	79.5	0	0	0
7/13/2011	96	72	84	0.44	0	0
7/12/2011	96	77	86.5	0	0	0
7/11/2011	92	76	84	0	0	0
7/10/2011	91	72	81.5	0.03	0	0
7/9/2011	90	70	80	0.0001	0	0
7/8/2011	89	70	79.5	0.97	0	0
7/7/2011	90	70	80	0.01	0	0
7/6/2011	89	70	79.5	0	0	0
7/5/2011	90	68	79	0.18	0	0
7/4/2011	93	70	81.5	0.16	0	0
7/3/2011	93	72	82.5	0	0	0
7/2/2011	94	63	78.5	0	0	0
7/1/2011	91	64	77.5	0	0	0
6/30/2011	90	65	77.5	0	0	0
6/29/2011	90	67	78.5	0	0	0
6/28/2011	96	71	83.5	1.83	0	0
6/27/2011	93	67	80	0	0	0
6/26/2011	90	63	76.5	0	0	0
6/25/2011	88	62	75	0	0	0
6/24/2011	93	72	82.5	0.08	0	0
6/23/2011	83	71	77	0.0001	0	0
6/22/2011	89	70	79.5	0.24	0	0
6/21/2011	96	67	81.5	0.3	0	0
6/20/2011	94	70	82	0	0	0
6/19/2011	85	67	76	0	0	0
6/18/2011	91	67	79	0.17	0	0
6/17/2011	89	59	74	0	0	0
6/16/2011	84	62	73	0	0	0
6/15/2011	85	57	71	0.16	0	0
6/14/2011	84	64	74	0	0	0
6/13/2011	90	65	77.5	0	0	0
6/12/2011	91	67	79	0.14	0	0
6/11/2011	92	70	81	0.01	0	0
6/10/2011	92	66	79	0	0	0
6/9/2011	95	70	82.5	0.0001	0.001	0
6/8/2011	94	71	82.5	0	0	0
6/7/2011	90	65	77.5	0	0	0
6/6/2011	89	67	78	0.0001	0	0
6/5/2011	93	65	79	0.17	0	0
6/4/2011	90	58	74	0	0	0
6/3/2011	88	65	76.5	0.0001	0	0
6/2/2011	93	69	81	0	0	0
6/1/2011	95	70	82.5	0	0	0
5/31/2011	95	66	80.5	0	0	0
5/30/2011	91	67	79	0	0	0
5/29/2011	88	69	78.5	0	0	0
5/28/2011	85	66	75.5	0.0001	0	0
5/27/2011	79	61	70	0.97	0	0
5/26/2011	91	65	78	0.04	0	0
5/25/2011	91	61	76	0	0	0
5/24/2011	90	64	77	0	0	0
5/23/2011	87	68	77.5	0	0	0
5/22/2011	91	62	76.5	0	0	0
